Country Name,Country Code,"Unemployment, total (% of total labor force) (modeled ILO estimate)","School enrollment, secondary (% net)","School enrollment, primary (% net)","School enrollment, tertiary (% gross)",World Development Indicators,Access to electricity (% of population),GDP per capita (current US$),"Mortality rate, under-5 (per 1,000 live births)","Life expectancy at birth, total(years)",CO2 emissions (metric tons per capita),"Annual freshwater withdrawals, total (% of internal resources)",Rail lines (total route-km),Net migration,Democracy index
Nepal,NPL,"10,599","28,22215","73,153925","13,92241001","6,657055428","89,9","1185,68232","98,7","55,912","0,1746","2,530769",,-70597,"5,28"
Nauru,NRU,,"17,95245","23,42465",,"8,256880734",100,"10316,525","3,2","83,83171","5,1318","26,27203",,-107,
New Zealand,NZL,"4,11","72,07155","73,813025","77,58437347","2,445983155",100,"42796,4306","7,3","76,008","1,0745","24,51894",,103392,"9,26"
OECD members,OED,"5,38572628","89,047125","95,853575","76,4382019","1,730625039","99,941743","39531,3436","15,4","71,572","5,1874","50,83333",,4085765,
Oman,OMN,"1,85","94,8036","92,15255","45,17232132","-1,12871106",100,"19132,1523","24,1","73,445","2,9936","14,3",,-106864,"3,06"
Other small states,OSS,"9,057354533","40,24425","85,0867","20,4112606","2,186157451","77,580603","13563,8977",..,"79,983",..,..,,12322,
Pakistan,PAK,"4,83","35,80705","64,711425","11,34723473","2,497636929","93,9","1437,16583","14,6","72,835","2,2407","7,9",7791,-1177218,"4,25"
Panama,PAN,"6,33","33,380025","43,382175",,"3,281874934","93,9","16472,8318","58,4","65,876","0,5119","673,375",,10623,"7,05"
Peru,PER,"3,38","84,220775","94,6483",,"2,240631769","95,5513602","6955,88177","18,3","72,242","4,4258","0,622121",,136558,"6,6"
Philippines,PHL,"2,24","16,3897","70,804375","31,23676491","6,118525662","95,2904739","3413,84907","2,6","83,10976","3,4016","1,439415",,-24066,"6,64"
Palau,PLW,,0,0,,"0,395968323",100,"15567,0909",4,"83,90488","4,3586","4,217822",,8,
Papua New Guinea,PNG,"2,432","8,095325","18,412625",,"4,480430622","23,6","2593,7758","22,6","71,822","1,3355","195,7992",,22977,"6,03"
Poland,POL,"3,28","70,049525","23,9462","70,90650177","4,450036364",100,"15700,0136","33,5","70,867","0,9602","16,70659",18538,-2974,"6,62"
Pre-demographic dividend,PRE,"5,416747181","34,101325","19,1619","8,60725975","3,197618455","47,5750561","1484,23601","50,4","66,989","0,2499","6,171429",,-457552,
Puerto Rico,PRI,"8,3","39,311275","39,2941",,"1,675063105",100,"32916,8668",9,"78,975","3,8490","25,52537",,-16013,
"Korea, Dem. People's Rep.",PRK,"2,783",0,0,,,"48,4098854",,"53,9","68,268","0,4823","14,26659",,-3139,"1,08"
Portugal,PRT,"6,46","70,548975","72,9388","65,93405151","2,682759921",100,"23330,8173","66,6","60,901","0,2963","1,93913","2526,149",43656,"8,03"
Paraguay,PRY,"6,59",0,0,,"-0,4018551","99,7","5807,83881","11,7","70,871","1,5388",..,,-16270,"6,24"
West Bank and Gaza,PSE,"25,34","85,833275","94,293","45,3549118","1,362687466",100,"3656,85827","17,4","74,228","11,3130","8,755208",,-24737,"3,89"
Pacific island small states,PSS,"3,017993759",0,"42,43555","21,59832954","1,012540769","84,5863903","4234,83396","16,9","75,993","2,5765","90,41716",,-22269,
Post-demographic dividend,PST,"4,94093117","90,484225","96,187","79,40969086","1,690427251","99,9929231","45701,5844","10,1","77,832","4,7768","27,1073",,3675644,
French Polynesia,PYF,"12,135",0,0,,"2,690422798",100,"20093,2086","42,8","69,002","10,2675","1972,107",,-861,
Qatar,QAT,"0,1",0,"93,10135","21,09313965","0,774808388",100,"62827,397","4,8","75,326",..,..,,15493,"3,19"
Romania,ROU,"3,91","62,53945","63,153075","52,43938065","3,853163833",100,"12957,9991","22,7","64,278","0,8123",..,10759,-25453,"6,49"
Russian Federation,RUS,"4,5","22,669725","71,874075","83,32849121","2,198075714","99,7779694","11536,2588","45,6","62,991","0,1384","1,633333",85494,333509,"3,11"
Rwanda,RWA,"12,43","23,027975","72,640475","6,058100224","9,46402534","46,6","806,128014","8,5","71,82732","3,9337","19,23049",,-11823,"3,16"
South Asia,SAS,"6,197325053","59,429325","87,677675","24,53358078","3,940144628","95,3123072","1964,98052","6,8","79,726","20,1533","1628,667",,-2281362,
Saudi Arabia,SAU,"5,64","69,159825","95,902475",,"0,832280327","99,99","23405,7061","4,3","81,40488","5,1758","5,806207",,241172,"1,93"
Sudan,SDN,"17,586",0,"44,038875",,"-2,17825105","57,5705185","748,010925","6,4","78,7878","14,6734","15,76991",2747,-29450,"2,7"
Senegal,SEN,"2,86","9,41715","55,69075","13,3833704","4,613628097","70,4","1462,67835","6,8","77,508","1,9854","3,969631",,-19973,"5,81"
Singapore,SGP,"3,1","49,8291","49,84115","91,08898926","1,331261327",100,"66070,4707","15,4","71,344","3,5047","360,4896",,40624,"6,02"
Solomon Islands,SLB,"0,744",0,"69,997175",,"1,749514287","69,3951645","2398,77296","24,7","69,877","0,5483",..,,-1603,
Sierra Leone,SLE,"3,193","28,1518","48,307725",,"5,253746313","22,7","506,606908","24,2","72,161","3,7106","2,810075",,-2238,"4,86"
El Salvador,SLV,"4,17","62,786975","82,8691","28,36889076","2,455645599","97,36","4280,2884","21,1","74,093","3,5678","22,77614",,-55143,"6,15"
San Marino,SMR,,"16,635875",0,"49,67966843","2,065685147",100,"47287,3984",..,"79,66829",..,..,,148,
Somalia,SOM,"18,828",0,0,,"7,456521543","49,2","405,786763","15,9","75,241",..,"40,59113",,48055,
Serbia,SRB,"10,39","92,85445","95,440225","66,61466217","4,331734906","99,8","7417,20658","61,6","65,092","0,3549","169,7619","3724,468",489,"6,41"
Sub-Saharan Africa (excluding high income),SSA,"6,066772174","35,18455",0,"9,238800049","2,589891846","47,1279186","1624,43717","62,6","62,793","0,4143","1,9601",,-516267,
South Sudan,SSD,"12,199","1,3710075","8,8018",,,"6,77396584",,"52,7","61,292","0,6633","30,76168",,2048,
Sub-Saharan Africa,SSF,"6,066772174","35,18745",0,"9,239319801","2,591865886","47,1325209","1625,76258","60,85592","63,75568","0,9153","4,937528",,-515962,
Small states,SST,"8,328045054","43,40165","64,26635","20,7816906","1,950026383","81,6216512","12442,1201","99,55196","57,5558","0,4908","1,69761",,-63712,
Sao Tome and Principe,STP,"14,078","16,30835","45,2561",,"2,210855833","75,1229477","1991,73826","35,7255","71,84463","4,1812","216,4315",,-1718,
Suriname,SUR,"8,029","14,44745","87,3069",,"1,168797882","97,9301605","6690,04479","17,97187","72,52341","5,0666","1,083723",,203,"6,98"
Slovak Republic,SVK,"5,75","63,636575","61,962625","48,19023895","2,509723144",100,"19381,5921","4,873933","77,26684","6,2854","12,15104","3629,154",3378,"7,17"
Slovenia,SVN,"4,45","71,89345","73,602925","76,47200775","3,451079244",100,"26016,0787","34,50645","71,01658","2,2028","15,5322",1209,7427,"7,5"
Sweden,SWE,"6,83","49,67625","74,47745","75,11485291","1,986195874",100,"51939,4297","14,9","76,79777","6,2464","12,32353",9701,81585,"9,39"
Eswatini,SWZ,"22,782","10,425","62,73615",,"2,692168293","77,0303955","3818,54043","15,63005","76,00202","5,9514","12,71821",,-9796,"3,14"
Sint Maarten (Dutch part),SXM,,0,0,,"8,8",100,"35084,0352","15,60808","76,03666","5,9984","12,71664",,540,
Seychelles,SYC,,"79,635475","93,22845","16,35396004","4,876946199",100,"16851,1198","3,707714","82,32776","6,1193","15,25512",,305,
Syrian Arab Republic,SYR,"8,742",0,0,,"1,220705221","89,2305679","1124,52055","8,2","78,18625","6,5507","6,945753",,500572,"1,43"
Turks and Caicos Islands,TCA,,0,0,"11,76029968","5,324551483",100,"27795,1486","11,88248","73,90382","7,3129","5,980301",,1358,
Chad,TCD,"1,12","9,324125","38,062375",,"3,247181917","8,4","701,621201","11,21261","74,34477","7,1749","6,137774",,-9469,"1,61"
East Asia & Pacific (IDA & IBRD countries),TEA,"3,911264641","78,327","23,9771","47,92522812","5,782907819","98,255488","8259,76326","3,949594","81,31486","6,1019","13,58925",,-467301,
Europe & Central Asia (IDA & IBRD countries),TEC,"6,72767675","88,79855","93,069775","74,53598022","2,646189433","99,9005706","9016,26377","79,49043","62,2689","0,8921","4,93364",,-218512,
Togo,TGO,"3,707","10,25335","90,871225","13,32341957","4,922925917","52,4619179","848,304827","68,9245","63,33806","0,2891","2,822173",,-1997,"3,3"
Thailand,THA,"0,72","19,317675",0,"49,14738846","2,114557796","99,9","7628,57609","5,1","80,9843","9,5972","8,554298",,3758,"6,32"
Tajikistan,TJK,"7,044",0,"72,909675",,"7,4","99,4458847","889,023372","22,57829","74,12981","4,4402","9,594536",620,-7192,"1,93"
Turkmenistan,TKM,"4,226",0,0,"12,97550011","6,300000042","99,9","7180,45955","42,59398","71,52596","3,4183","9,162764",,-9612,"1,72"
Latin America & the Caribbean (IDA & IBRD countries),TLA,"8,099220912","77,196425","93,650125","53,10490036","0,736702854","97,9584164","8532,48436","83,25018","61,3316","0,8393","15,62129",,-388296,
Timor-Leste,TLS,"4,452","58,293075","92,58815",,"23,51379251","90,6324844","1584,26382","62,45591","65,64179","0,4040","4,832511",,-5265,"7,19"
Middle East & North Africa (IDA & IBRD countries),TMN,"10,77666537","69,407875","92,9749","38,38592911","1,019871154","96,6101761","3473,74211","69,49965","64,2127","0,5483","7,459242",,-19956,
Tonga,TON,"2,244","20,518675","21,485375",,"0,706483434","98,4","4878,97819","10,18309","76,99291","6,6976","5,882643",,-1898,
South Asia (IDA & IBRD),TSA,"6,197325053","59,429325","87,677675","24,53358078","3,940144628","95,3123072","1964,98052","16,8","75,03835","2,5116","2,658924",,-2281362,
Sub-Saharan Africa (IDA & IBRD countries),TSS,"6,066772174","35,18745",0,"9,239319801","2,591865886","47,1325209","1625,76258","16,72138","74,962","2,3628","2,551329",,-515962,
Trinidad and Tobago,TTO,"3,52",0,0,,"0,110394085",100,"15690,9631","16,9779","74,97182","2,5297","2,610461",,-19248,"7,16"
Tunisia,TUN,"15,13",0,0,"31,82082939","1,588012807",100,"3477,84427","64,86136","65,15557","0,3536","4,375962",1777,-19609,"6,72"
Turkiye,TUR,"13,67","64,7881","69,14575","117,0054703","0,783610198",100,"9103,0124","42,8168","71,45556","3,3751","9,526148",10378,-218341,"4,09"
Tuvalu,TUV,,"48,741325","39,3838",,"13,82198443","99,7","4940,05068","71,4","63,42399","0,2947","4,145968",,-57,
Tanzania,TZA,"2,214","18,759825","62,103575","3,024230003","5,8","37,7","1050,93237","46,5","69,12997","1,6658","18,22449",,-64819,"5,16"
Uganda,UGA,"3,554",0,0,,"6,438745034","41,3","823,024733","22,7","73,95912","5,3014","133,0497",,107203,"5,02"
Ukraine,UKR,"8,19",0,0,"84,48136139","3,199503864",100,"3661,45776","24,73335","73,14392","3,5525","123,0054","21625,9",-7812,"5,9"
Upper middle income,UMC,"5,805638196","82,428625","95,423425","54,55770111","4,13071773","99,2361952","9006,03716","24,8807","73,11939","3,5940","123,303",,81044,
Uruguay,URY,"8,73","63,2747","74,6078","61,96443176","0,744431645","99,9","18098,3615","36,5168","72,34958","3,7180","9,973177",1498,-2902,"8,38"
United States,USA,"3,67","68,97625","70,899225","87,88871002","2,294439078",100,"65120,3947","6,3","79,14171","14,7098","8,480048","149488,6469",1158444,"7,96"
Uzbekistan,UZB,"5,861","67,3511","95,1061","12,77070522","5,981561944","99,9989929","1795,20177",..,..,..,..,4735,-69397,"2,01"
St. Vincent and the Grenadines,VCT,"19,09","88,624675","69,99775",,"0,662073229",100,"8680,24198","6,915801","80,22208","8,5148","7,937265",,-758,
"Venezuela, RB",VEN,"5,092","55,275575","66,7443",,,"99,84478",,"47,12052","68,77113","5,9071","1,234353",,-976460,"2,88"
British Virgin Islands,VGB,,"56,5526",0,"26,0911293",,100,,"24,25303","69,29425","1,1668",..,,253,
Virgin Islands (U.S.),VIR,"12,35",0,0,,"2,777777778",100,"38596,0307","4,831533","80,89908","9,4435","9,084635",,-458,
Viet Nam,VNM,"1,68",0,0,"28,5069294","7,359281","99,4","3491,09128","80,95537","60,72166","0,5289","4,749498",2481,-4028,"3,08"
Vanuatu,VUT,"1,757","12,236125","19,960275",,"3,241187655","64,502182","3076,58989","42,01133","69,4672","5,4719","1,14356",,-403,
World,WLD,"5,543160758","66,00255","89,3152","38,78937149","2,594550083","90,1947156","11330,4537","40,6","70,47275","1,4787","45,58353",,0,
Samoa,WSM,"9,147","42,75635","94,92015","13,12307644","4,451858917","99,2","4308,30145","40,58937","70,47275","1,4787","45,58353",,-2469,
Kosovo,XKX,,0,0,,"4,756830619",,"4416,03132","77,3","61,24429","0,7434","3,353808",,-33469,
"Yemen, Rep.",YEM,"12,978","11,897725","21,0414",,,"72,7765732","693,816484","77,24166","61,24318","0,7429","3,353808",,-39769,"1,95"
South Africa,ZAF,"25,54","40,61765","42,84185","24,01927948","0,303453235",85,"6688,77475","77,23897","61,24429","0,7434","3,353808",20953,22728,"7,24"
Zambia,ZMB,"5,54",0,"20,791875",,"1,441306026",43,"1268,12094","12,2","75,94624","6,0105","6,266279",1248,18019,"5,09"
Zimbabwe,ZWE,"7,37",0,0,"9,995643616","-6,33244641","46,6820946","1421,8686","39,3","72,97972","4,5820","9,1679",3120,-59918,"3,16"
